line_number,timestamp,seq,cwnd,ip,port,rtt,ssthresh,phase,ca_state
16,49585.469468,1,10,192.168.88.253,55714,140,,slow_start,
17,49585.469894,20,39,192.168.88.253,55714,288,,loss_recovery,
18,49585.471601,37,19,192.168.88.253,55714,1713,,congestion_avoidance,
19,49585.475143,100,22,192.168.88.253,55714,912,,congestion_avoidance,
20,49585.481227,200,26,192.168.88.253,55714,1472,,congestion_avoidance,
21,49585.499789,277,35,192.168.88.253,55714,1928,,loss_recovery,
22,49585.500260,280,17,192.168.88.253,55714,460,,congestion_avoidance,
23,49585.508002,300,23,192.168.88.253,55714,1215,,congestion_avoidance,
24,49585.526667,369,34,192.168.88.253,55714,2102,,loss_recovery,
25,49585.527510,372,17,192.168.88.253,55714,835,,congestion_avoidance,
26,49585.532705,400,21,192.168.88.253,55714,930,,congestion_avoidance,
27,49585.554409,500,34,192.168.88.253,55714,2001,,congestion_avoidance,
28,49585.563356,515,38,192.168.88.253,55714,1296,,loss_recovery,
29,49585.564096,519,19,192.168.88.253,55714,726,,congestion_avoidance,
30,49585.581721,600,31,192.168.88.253,55714,1055,,congestion_avoidance,
31,49585.595867,653,37,192.168.88.253,55714,1878,,loss_recovery,
32,49585.596159,657,18,192.168.88.253,55714,285,,congestion_avoidance,
33,49585.605645,700,25,192.168.88.253,55714,1104,,congestion_avoidance,
34,49585.621707,773,34,192.168.88.253,55714,2090,,loss_recovery,
35,49585.622474,776,17,192.168.88.253,55714,756,,congestion_avoidance,
36,49585.626657,800,20,192.168.88.253,55714,1233,,congestion_avoidance,
37,49585.645987,900,32,192.168.88.253,55714,1857,,congestion_avoidance,
38,49585.649532,907,34,192.168.88.253,55714,1537,,loss_recovery,
39,49585.650186,912,17,192.168.88.253,55714,648,,congestion_avoidance,
40,49585.667000,1000,29,192.168.88.253,55714,1397,,congestion_avoidance,
41,49585.679268,1053,35,192.168.88.253,55714,1177,,loss_recovery,
42,49585.680141,1055,17,192.168.88.253,55714,865,,congestion_avoidance,
43,49585.698262,1100,29,192.168.88.253,55714,1267,,congestion_avoidance,
44,49585.706127,1118,34,192.168.88.253,55714,1681,,loss_recovery,
45,49585.707109,1126,17,192.168.88.253,55714,648,,congestion_avoidance,
46,49585.734276,1200,34,192.168.88.253,55714,1502,,congestion_avoidance,
47,49585.737472,1210,36,192.168.88.253,55714,1108,,loss_recovery,
48,49585.738773,1217,18,192.168.88.253,55714,784,,congestion_avoidance,
49,49585.764041,1284,34,192.168.88.253,55714,1282,,loss_recovery,
50,49585.765400,1290,17,192.168.88.253,55714,414,,congestion_avoidance,
51,49585.767013,1300,18,192.168.88.253,55714,1048,,congestion_avoidance,
52,49585.795565,1376,35,192.168.88.253,55714,1528,,loss_recovery,
53,49585.795897,1378,17,192.168.88.253,55714,323,,congestion_avoidance,
54,49585.803239,1400,23,192.168.88.253,55714,1509,,congestion_avoidance,
55,49585.823757,1476,34,192.168.88.253,55714,1690,,loss_recovery,
56,49585.824617,1481,17,192.168.88.253,55714,850,,congestion_avoidance,
57,49585.828479,1500,20,192.168.88.253,55714,1033,,congestion_avoidance,
58,49585.848785,1600,33,192.168.88.253,55714,1519,,congestion_avoidance,
59,49585.852264,1623,35,192.168.88.253,55714,1660,,loss_recovery,
60,49585.853772,1633,17,192.168.88.253,55714,318,,congestion_avoidance,
61,49585.863511,1700,25,192.168.88.253,55714,1309,,congestion_avoidance,
62,49585.879339,1800,33,192.168.88.253,55714,1990,,congestion_avoidance,
