line_number,timestamp,seq,cwnd,ip,port,rtt,ssthresh,phase,ca_state
46,334414.381951,1,10,192.168.88.253,53844,237,,slow_start,
47,334414.382651,37,66,192.168.88.253,53844,337,,loss_recovery,
48,334414.383191,68,33,192.168.88.253,53844,299,,congestion_avoidance,
49,334414.383837,100,34,192.168.88.253,53844,280,,congestion_avoidance,
50,334414.385267,200,37,192.168.88.253,53844,442,,congestion_avoidance,
51,334414.386590,300,40,192.168.88.253,53844,407,,congestion_avoidance,
52,334414.388984,400,45,192.168.88.253,53844,476,,congestion_avoidance,
53,334414.392289,500,50,192.168.88.253,53844,472,,congestion_avoidance,
54,334414.395009,582,55,192.168.88.253,53844,554,,loss_recovery,
55,334414.395498,596,27,192.168.88.253,53844,266,,congestion_avoidance,
56,334414.395604,600,27,192.168.88.253,53844,260,,congestion_avoidance,
57,334414.399089,700,36,192.168.88.253,53844,270,,congestion_avoidance,
58,334414.402624,800,43,192.168.88.253,53844,340,,congestion_avoidance,
59,334414.405874,900,49,192.168.88.253,53844,440,,congestion_avoidance,
60,334414.409893,991,55,192.168.88.253,53844,575,,loss_recovery,
61,334414.410323,1000,27,192.168.88.253,53844,226,,loss_recovery,
62,334414.410354,1001,27,192.168.88.253,53844,258,,congestion_avoidance,
63,334414.415225,1100,39,192.168.88.253,53844,342,,congestion_avoidance,
64,334414.420210,1200,48,192.168.88.253,53844,546,,congestion_avoidance,
65,334414.425182,1300,56,192.168.88.253,53844,566,,congestion_avoidance,
66,334414.428120,1359,60,192.168.88.253,53844,540,,loss_recovery,
67,334414.428609,1370,30,192.168.88.253,53844,283,,congestion_avoidance,
68,334414.430105,1400,34,192.168.88.253,53844,315,,congestion_avoidance,
69,334414.434856,1500,44,192.168.88.253,53844,444,,congestion_avoidance,
70,334414.439641,1600,52,192.168.88.253,53844,619,,congestion_avoidance,
71,334414.444020,1700,58,192.168.88.253,53844,578,,congestion_avoidance,
72,334414.445799,1735,61,192.168.88.253,53844,564,,loss_recovery,
73,334414.446276,1746,30,192.168.88.253,53844,285,,congestion_avoidance,
74,334414.448724,1800,36,192.168.88.253,53844,370,,congestion_avoidance,
75,334414.453673,1900,46,192.168.88.253,53844,454,,congestion_avoidance,
76,334414.458467,2000,54,192.168.88.253,53844,496,,congestion_avoidance,
77,334414.463128,2100,60,192.168.88.253,53844,683,,congestion_avoidance,
78,334414.464560,2129,62,192.168.88.253,53844,477,,loss_recovery,
79,334414.465151,2140,31,192.168.88.253,53844,370,,congestion_avoidance,
80,334414.467978,2200,37,192.168.88.253,53844,351,,congestion_avoidance,
81,334414.472773,2300,47,192.168.88.253,53844,433,,congestion_avoidance,
82,334414.477588,2400,55,192.168.88.253,53844,548,,congestion_avoidance,
83,334414.481841,2500,61,192.168.88.253,53844,634,,congestion_avoidance,
84,334414.483081,2530,62,192.168.88.253,53844,493,,loss_recovery,
85,334414.483616,2542,31,192.168.88.253,53844,289,,congestion_avoidance,
86,334414.486342,2600,37,192.168.88.253,53844,357,,congestion_avoidance,
87,334414.490829,2700,46,192.168.88.253,53844,362,,congestion_avoidance,
88,334414.495318,2800,53,192.168.88.253,53844,486,,congestion_avoidance,
89,334414.499783,2900,60,192.168.88.253,53844,455,,congestion_avoidance,
90,334414.500619,2916,61,192.168.88.253,53844,571,,loss_recovery,
91,334414.501097,2928,30,192.168.88.253,53844,306,,congestion_avoidance,
92,334414.504521,3000,38,192.168.88.253,53844,422,,congestion_avoidance,
93,334414.509289,3100,47,192.168.88.253,53844,481,,congestion_avoidance,
94,334414.514351,3200,55,192.168.88.253,53844,522,,congestion_avoidance,
95,334414.519176,3300,62,192.168.88.253,53844,659,,congestion_avoidance,
96,334414.520414,3325,63,192.168.88.253,53844,553,,loss_recovery,
97,334414.520902,3335,31,192.168.88.253,53844,203,,congestion_avoidance,
98,334414.524103,3400,38,192.168.88.253,53844,460,,congestion_avoidance,
99,334414.528916,3500,47,192.168.88.253,53844,440,,congestion_avoidance,
100,334414.533957,3600,55,192.168.88.253,53844,528,,congestion_avoidance,
101,334414.538793,3700,62,192.168.88.253,53844,717,,congestion_avoidance,
102,334414.539457,3713,63,192.168.88.253,53844,523,,loss_recovery,
103,334414.539967,3723,31,192.168.88.253,53844,239,,congestion_avoidance,
104,334414.543916,3800,40,192.168.88.253,53844,331,,congestion_avoidance,
105,334414.549351,3900,49,192.168.88.253,53844,516,,congestion_avoidance,
