[313648.398047] TCP: my_cca: seq=267894 cwnd=22 rtt=234 bytes_acked=1073741830 bytes_sent=1073747621 phase=slow_start Destination: 192.168.88.253:49006
[313662.003662] TCP: my_cca: seq=1 cwnd=10 rtt=498 bytes_acked=7240 bytes_sent=14480 phase=slow_start Destination: 192.168.88.253:58962
[313662.009849] TCP: my_cca: seq=100 cwnd=35 rtt=279 bytes_acked=611056 bytes_sent=641464 phase=slow_start Destination: 192.168.88.253:58962
[313662.019460] TCP: my_cca: seq=200 cwnd=35 rtt=330 bytes_acked=1556600 bytes_sent=1602936 phase=slow_start Destination: 192.168.88.253:58962
[313662.026512] TCP: my_cca: seq=300 cwnd=35 rtt=422 bytes_acked=2386304 bytes_sent=2408024 phase=slow_start Destination: 192.168.88.253:58962
[313662.033267] TCP: my_cca: seq=400 cwnd=35 rtt=238 bytes_acked=3185600 bytes_sent=3226144 phase=slow_start Destination: 192.168.88.253:58962
[313662.042042] TCP: my_cca: seq=500 cwnd=35 rtt=324 bytes_acked=4119560 bytes_sent=4152864 phase=slow_start Destination: 192.168.88.253:58962
[313662.049589] TCP: my_cca: seq=600 cwnd=35 rtt=345 bytes_acked=4970984 bytes_sent=5002840 phase=slow_start Destination: 192.168.88.253:58962
[313662.056997] TCP: my_cca: seq=700 cwnd=35 rtt=372 bytes_acked=5833992 bytes_sent=5878880 phase=slow_start Destination: 192.168.88.253:58962
[313662.064437] TCP: my_cca: seq=800 cwnd=35 rtt=534 bytes_acked=6701344 bytes_sent=6725960 phase=slow_start Destination: 192.168.88.253:58962
[313662.072750] TCP: my_cca: seq=900 cwnd=35 rtt=267 bytes_acked=7565800 bytes_sent=7597656 phase=slow_start Destination: 192.168.88.253:58962
[313662.078988] TCP: my_cca: seq=1000 cwnd=35 rtt=357 bytes_acked=8252152 bytes_sent=8282560 phase=slow_start Destination: 192.168.88.253:58962
[313662.084015] TCP: my_cca: seq=1100 cwnd=35 rtt=407 bytes_acked=8818320 bytes_sent=8861760 phase=slow_start Destination: 192.168.88.253:58962
[313662.088711] TCP: my_cca: seq=1200 cwnd=35 rtt=410 bytes_acked=9335256 bytes_sent=9378696 phase=slow_start Destination: 192.168.88.253:58962
[313662.094142] TCP: my_cca: seq=1300 cwnd=35 rtt=350 bytes_acked=9908664 bytes_sent=9956448 phase=slow_start Destination: 192.168.88.253:58962
[313662.097278] TCP: my_cca: seq=1400 cwnd=35 rtt=303 bytes_acked=10276456 bytes_sent=10309760 phase=slow_start Destination: 192.168.88.253:58962
[313662.100492] TCP: my_cca: seq=1500 cwnd=35 rtt=327 bytes_acked=10655832 bytes_sent=10687688 phase=slow_start Destination: 192.168.88.253:58962
[313662.104653] TCP: my_cca: seq=1600 cwnd=35 rtt=451 bytes_acked=11127880 bytes_sent=11164080 phase=slow_start Destination: 192.168.88.253:58962
[313662.109793] TCP: my_cca: seq=1700 cwnd=35 rtt=361 bytes_acked=11689704 bytes_sent=11731696 phase=slow_start Destination: 192.168.88.253:58962
[313662.112916] TCP: my_cca: seq=1800 cwnd=35 rtt=293 bytes_acked=12057496 bytes_sent=12098040 phase=slow_start Destination: 192.168.88.253:58962
[313662.115894] TCP: my_cca: seq=1900 cwnd=35 rtt=432 bytes_acked=12409360 bytes_sent=12454248 phase=slow_start Destination: 192.168.88.253:58962
