[129746.420319] TCP: my_cca: seq=1 cwnd=10 rtt=513 phase=slow_start Destination: 192.168.88.253:36664
[129746.421129] TCP: my_cca: seq=9 cwnd=58 rtt=409 phase=loss_recovery Destination: 192.168.88.253:36664
[129746.422118] TCP: my_cca: seq=12 cwnd=29 rtt=161 phase=congestion_avoidance Destination: 192.168.88.253:36664
[129746.425857] TCP: my_cca: seq=76 cwnd=34 rtt=670 phase=loss_recovery Destination: 192.168.88.253:36664
[129746.426307] TCP: my_cca: seq=84 cwnd=17 rtt=327 phase=congestion_avoidance Destination: 192.168.88.253:36664
[129746.427878] TCP: my_cca: seq=100 cwnd=20 rtt=455 phase=congestion_avoidance Destination: 192.168.88.253:36664
[129746.436095] TCP: my_cca: seq=200 cwnd=33 rtt=733 phase=congestion_avoidance Destination: 192.168.88.253:36664
[129746.442752] TCP: my_cca: seq=295 cwnd=40 rtt=679 phase=loss_recovery Destination: 192.168.88.253:36664
[129746.443092] TCP: my_cca: seq=300 cwnd=20 rtt=795 phase=loss_recovery Destination: 192.168.88.253:36664
[129746.443341] TCP: my_cca: seq=305 cwnd=20 rtt=242 phase=congestion_avoidance Destination: 192.168.88.253:36664
[129746.453135] TCP: my_cca: seq=400 cwnd=34 rtt=730 phase=congestion_avoidance Destination: 192.168.88.253:36664
[129746.457766] TCP: my_cca: seq=443 cwnd=39 rtt=777 phase=loss_recovery Destination: 192.168.88.253:36664
[129746.458228] TCP: my_cca: seq=450 cwnd=19 rtt=339 phase=congestion_avoidance Destination: 192.168.88.253:36664
[129746.462986] TCP: my_cca: seq=500 cwnd=26 rtt=504 phase=congestion_avoidance Destination: 192.168.88.253:36664
[129746.471278] TCP: my_cca: seq=581 cwnd=37 rtt=791 phase=loss_recovery Destination: 192.168.88.253:36664
[129746.471731] TCP: my_cca: seq=585 cwnd=18 rtt=150 phase=congestion_avoidance Destination: 192.168.88.253:36664
[129746.473199] TCP: my_cca: seq=600 cwnd=19 rtt=258 phase=congestion_avoidance Destination: 192.168.88.253:36664
[129746.483095] TCP: my_cca: seq=700 cwnd=34 rtt=658 phase=congestion_avoidance Destination: 192.168.88.253:36664
[129746.484441] TCP: my_cca: seq=708 cwnd=36 rtt=628 phase=loss_recovery Destination: 192.168.88.253:36664
[129746.484673] TCP: my_cca: seq=712 cwnd=18 rtt=223 phase=congestion_avoidance Destination: 192.168.88.253:36664
[129746.493160] TCP: my_cca: seq=800 cwnd=31 rtt=777 phase=congestion_avoidance Destination: 192.168.88.253:36664
[129746.499417] TCP: my_cca: seq=859 cwnd=38 rtt=702 phase=loss_recovery Destination: 192.168.88.253:36664
[129746.499939] TCP: my_cca: seq=867 cwnd=19 rtt=238 phase=congestion_avoidance Destination: 192.168.88.253:36664
[129746.503449] TCP: my_cca: seq=900 cwnd=23 rtt=526 phase=congestion_avoidance Destination: 192.168.88.253:36664
[129746.512406] TCP: my_cca: seq=1000 cwnd=36 rtt=689 phase=congestion_avoidance Destination: 192.168.88.253:36664
[129746.516341] TCP: my_cca: seq=1047 cwnd=40 rtt=770 phase=loss_recovery Destination: 192.168.88.253:36664
[129746.516921] TCP: my_cca: seq=1052 cwnd=20 rtt=198 phase=congestion_avoidance Destination: 192.168.88.253:36664
[129746.520834] TCP: my_cca: seq=1100 cwnd=26 rtt=508 phase=congestion_avoidance Destination: 192.168.88.253:36664
[129746.527731] TCP: my_cca: seq=1182 cwnd=35 rtt=464 phase=loss_recovery Destination: 192.168.88.253:36664
[129746.528252] TCP: my_cca: seq=1191 cwnd=17 rtt=129 phase=congestion_avoidance Destination: 192.168.88.253:36664
