[129764.867743] TCP: my_cca: seq=256851 cwnd=17 rtt=440 phase=slow_start Destination: 192.168.88.253:36664
[129869.928834] TCP: my_cca: seq=1 cwnd=10 rtt=570 phase=slow_start Destination: 192.168.88.253:49068
[129869.932164] TCP: my_cca: seq=100 cwnd=33 rtt=694 phase=slow_start Destination: 192.168.88.253:49068
[129869.935069] TCP: my_cca: seq=200 cwnd=33 rtt=694 phase=slow_start Destination: 192.168.88.253:49068
[129869.938249] TCP: my_cca: seq=300 cwnd=33 rtt=731 phase=slow_start Destination: 192.168.88.253:49068
[129869.941865] TCP: my_cca: seq=400 cwnd=33 rtt=694 phase=slow_start Destination: 192.168.88.253:49068
[129869.947119] TCP: my_cca: seq=500 cwnd=33 rtt=663 phase=slow_start Destination: 192.168.88.253:49068
[129869.952677] TCP: my_cca: seq=600 cwnd=33 rtt=652 phase=slow_start Destination: 192.168.88.253:49068
[129869.960325] TCP: my_cca: seq=700 cwnd=33 rtt=569 phase=slow_start Destination: 192.168.88.253:49068
[129869.967754] TCP: my_cca: seq=800 cwnd=33 rtt=751 phase=slow_start Destination: 192.168.88.253:49068
[129869.973509] TCP: my_cca: seq=900 cwnd=33 rtt=663 phase=slow_start Destination: 192.168.88.253:49068
[129869.979279] TCP: my_cca: seq=1000 cwnd=33 rtt=797 phase=slow_start Destination: 192.168.88.253:49068
[129869.984905] TCP: my_cca: seq=1100 cwnd=33 rtt=578 phase=slow_start Destination: 192.168.88.253:49068
[129869.990330] TCP: my_cca: seq=1200 cwnd=33 rtt=747 phase=slow_start Destination: 192.168.88.253:49068
[129869.996142] TCP: my_cca: seq=1300 cwnd=33 rtt=768 phase=slow_start Destination: 192.168.88.253:49068
[129870.001598] TCP: my_cca: seq=1400 cwnd=33 rtt=606 phase=slow_start Destination: 192.168.88.253:49068
[129870.007269] TCP: my_cca: seq=1500 cwnd=33 rtt=645 phase=slow_start Destination: 192.168.88.253:49068
[129870.013070] TCP: my_cca: seq=1600 cwnd=33 rtt=616 phase=slow_start Destination: 192.168.88.253:49068
[129870.022248] TCP: my_cca: seq=1700 cwnd=33 rtt=671 phase=slow_start Destination: 192.168.88.253:49068
[129870.035198] TCP: my_cca: seq=1800 cwnd=33 rtt=553 phase=slow_start Destination: 192.168.88.253:49068
[129870.051364] TCP: my_cca: seq=1900 cwnd=33 rtt=547 phase=slow_start Destination: 192.168.88.253:49068
[129870.066245] TCP: my_cca: seq=2000 cwnd=33 rtt=885 phase=slow_start Destination: 192.168.88.253:49068
[129870.078084] TCP: my_cca: seq=2100 cwnd=33 rtt=692 phase=slow_start Destination: 192.168.88.253:49068
[129870.087339] TCP: my_cca: seq=2200 cwnd=33 rtt=787 phase=slow_start Destination: 192.168.88.253:49068
[129870.098667] TCP: my_cca: seq=2300 cwnd=33 rtt=450 phase=slow_start Destination: 192.168.88.253:49068
[129870.111283] TCP: my_cca: seq=2400 cwnd=33 rtt=728 phase=slow_start Destination: 192.168.88.253:49068
[129870.130958] TCP: my_cca: seq=2500 cwnd=33 rtt=462 phase=slow_start Destination: 192.168.88.253:49068
[129870.143020] TCP: my_cca: seq=2600 cwnd=33 rtt=639 phase=slow_start Destination: 192.168.88.253:49068
[129870.152051] TCP: my_cca: seq=2700 cwnd=33 rtt=669 phase=slow_start Destination: 192.168.88.253:49068
[129870.164125] TCP: my_cca: seq=2800 cwnd=33 rtt=644 phase=slow_start Destination: 192.168.88.253:49068
[129870.177918] TCP: my_cca: seq=2900 cwnd=33 rtt=317 phase=slow_start Destination: 192.168.88.253:49068
[129870.188342] TCP: my_cca: seq=3000 cwnd=33 rtt=485 phase=slow_start Destination: 192.168.88.253:49068
