[333433.698100] TCP: my_cca: seq=335538 cwnd=20 rtt=377 bytes_acked=1073741830 bytes_sent=1076894125 phase=slow_start Destination: 192.168.88.253:55010
[333446.872078] TCP: my_cca: seq=1 cwnd=10 rtt=562 bytes_acked=7240 bytes_sent=14480 phase=slow_start Destination: 192.168.88.253:53582
[333446.874657] TCP: my_cca: seq=100 cwnd=31 rtt=642 bytes_acked=166520 bytes_sent=207064 phase=slow_start Destination: 192.168.88.253:53582
[333446.880912] TCP: my_cca: seq=200 cwnd=31 rtt=704 bytes_acked=538656 bytes_sent=577752 phase=slow_start Destination: 192.168.88.253:53582
[333446.888928] TCP: my_cca: seq=300 cwnd=31 rtt=668 bytes_acked=1016496 bytes_sent=1058488 phase=slow_start Destination: 192.168.88.253:53582
[333446.897529] TCP: my_cca: seq=400 cwnd=31 rtt=637 bytes_acked=1530536 bytes_sent=1572528 phase=slow_start Destination: 192.168.88.253:53582
[333446.905381] TCP: my_cca: seq=500 cwnd=31 rtt=635 bytes_acked=1999688 bytes_sent=2034440 phase=slow_start Destination: 192.168.88.253:53582
[333446.912374] TCP: my_cca: seq=600 cwnd=31 rtt=541 bytes_acked=2413816 bytes_sent=2452912 phase=slow_start Destination: 192.168.88.253:53582
[333446.919192] TCP: my_cca: seq=700 cwnd=31 rtt=637 bytes_acked=2822152 bytes_sent=2862696 phase=slow_start Destination: 192.168.88.253:53582
[333446.925932] TCP: my_cca: seq=800 cwnd=31 rtt=560 bytes_acked=3223248 bytes_sent=3262344 phase=slow_start Destination: 192.168.88.253:53582
[333446.931747] TCP: my_cca: seq=900 cwnd=31 rtt=687 bytes_acked=3570768 bytes_sent=3606968 phase=slow_start Destination: 192.168.88.253:53582
[333446.936924] TCP: my_cca: seq=1000 cwnd=31 rtt=659 bytes_acked=3879192 bytes_sent=3918288 phase=slow_start Destination: 192.168.88.253:53582
[333446.941976] TCP: my_cca: seq=1100 cwnd=31 rtt=752 bytes_acked=4181824 bytes_sent=4213680 phase=slow_start Destination: 192.168.88.253:53582
[333446.946917] TCP: my_cca: seq=1200 cwnd=31 rtt=750 bytes_acked=4478664 bytes_sent=4507624 phase=slow_start Destination: 192.168.88.253:53582
[333446.951808] TCP: my_cca: seq=1300 cwnd=31 rtt=735 bytes_acked=4771160 bytes_sent=4804464 phase=slow_start Destination: 192.168.88.253:53582
[333446.956525] TCP: my_cca: seq=1400 cwnd=31 rtt=700 bytes_acked=5053520 bytes_sent=5083928 phase=slow_start Destination: 192.168.88.253:53582
[333446.961353] TCP: my_cca: seq=1500 cwnd=31 rtt=608 bytes_acked=5340224 bytes_sent=5379320 phase=slow_start Destination: 192.168.88.253:53582
[333446.966131] TCP: my_cca: seq=1600 cwnd=31 rtt=709 bytes_acked=5625480 bytes_sent=5661680 phase=slow_start Destination: 192.168.88.253:53582
[333446.970873] TCP: my_cca: seq=1700 cwnd=31 rtt=724 bytes_acked=5910736 bytes_sent=5939696 phase=slow_start Destination: 192.168.88.253:53582
[333446.975667] TCP: my_cca: seq=1800 cwnd=31 rtt=593 bytes_acked=6197440 bytes_sent=6239432 phase=slow_start Destination: 192.168.88.253:53582
[333446.980403] TCP: my_cca: seq=1900 cwnd=31 rtt=612 bytes_acked=6479800 bytes_sent=6516000 phase=slow_start Destination: 192.168.88.253:53582
[333446.985149] TCP: my_cca: seq=2000 cwnd=31 rtt=746 bytes_acked=6763608 bytes_sent=6799808 phase=slow_start Destination: 192.168.88.253:53582
[333446.989867] TCP: my_cca: seq=2100 cwnd=31 rtt=699 bytes_acked=7045968 bytes_sent=7076376 phase=slow_start Destination: 192.168.88.253:53582
[333446.994589] TCP: my_cca: seq=2200 cwnd=31 rtt=510 bytes_acked=7328328 bytes_sent=7360184 phase=slow_start Destination: 192.168.88.253:53582
[333446.999295] TCP: my_cca: seq=2300 cwnd=31 rtt=758 bytes_acked=7609240 bytes_sent=7636752 phase=slow_start Destination: 192.168.88.253:53582
[333447.004115] TCP: my_cca: seq=2400 cwnd=31 rtt=657 bytes_acked=7897392 bytes_sent=7932144 phase=slow_start Destination: 192.168.88.253:53582
[333447.008904] TCP: my_cca: seq=2500 cwnd=31 rtt=532 bytes_acked=8184096 bytes_sent=8214504 phase=slow_start Destination: 192.168.88.253:53582
[333447.013683] TCP: my_cca: seq=2600 cwnd=31 rtt=564 bytes_acked=8469352 bytes_sent=8508448 phase=slow_start Destination: 192.168.88.253:53582
[333447.018377] TCP: my_cca: seq=2700 cwnd=31 rtt=585 bytes_acked=8750264 bytes_sent=8792256 phase=slow_start Destination: 192.168.88.253:53582
[333447.023104] TCP: my_cca: seq=2800 cwnd=31 rtt=609 bytes_acked=9032624 bytes_sent=9068824 phase=slow_start Destination: 192.168.88.253:53582
[333447.027906] TCP: my_cca: seq=2900 cwnd=31 rtt=735 bytes_acked=9316432 bytes_sent=9352632 phase=slow_start Destination: 192.168.88.253:53582
[333447.032616] TCP: my_cca: seq=3000 cwnd=31 rtt=703 bytes_acked=9598792 bytes_sent=9629200 phase=slow_start Destination: 192.168.88.253:53582
[333447.037416] TCP: my_cca: seq=3100 cwnd=31 rtt=585 bytes_acked=9885496 bytes_sent=9924592 phase=slow_start Destination: 192.168.88.253:53582
[333447.042204] TCP: my_cca: seq=3200 cwnd=31 rtt=676 bytes_acked=10172200 bytes_sent=10205504 phase=slow_start Destination: 192.168.88.253:53582
[333447.046911] TCP: my_cca: seq=3300 cwnd=31 rtt=705 bytes_acked=10453112 bytes_sent=10484968 phase=slow_start Destination: 192.168.88.253:53582
[333447.051709] TCP: my_cca: seq=3400 cwnd=31 rtt=569 bytes_acked=10739816 bytes_sent=10767328 phase=slow_start Destination: 192.168.88.253:53582
[333447.056521] TCP: my_cca: seq=3500 cwnd=31 rtt=649 bytes_acked=11027968 bytes_sent=11061272 phase=slow_start Destination: 192.168.88.253:53582
[333447.066499] TCP: my_cca: seq=3700 cwnd=31 rtt=733 bytes_acked=11620200 bytes_sent=11656400 phase=slow_start Destination: 192.168.88.253:53582
[333447.071180] TCP: my_cca: seq=3800 cwnd=31 rtt=701 bytes_acked=11901112 bytes_sent=11932968 phase=slow_start Destination: 192.168.88.253:53582
