line_number,timestamp,seq,cwnd,ip,port,rtt,ssthresh,phase,ca_state
144,333199.944808,1,10,192.168.88.253,60496,191,,slow_start,
145,333199.945869,44,66,192.168.88.253,60496,357,,loss_recovery,
146,333199.946427,88,33,192.168.88.253,60496,316,,congestion_avoidance,
147,333199.946555,100,33,192.168.88.253,60496,293,,congestion_avoidance,
148,333199.947927,200,36,192.168.88.253,60496,460,,congestion_avoidance,
149,333199.949186,300,39,192.168.88.253,60496,344,,congestion_avoidance,
150,333199.950529,400,42,192.168.88.253,60496,483,,congestion_avoidance,
151,333199.952510,500,45,192.168.88.253,60496,498,,congestion_avoidance,
152,333199.956253,600,51,192.168.88.253,60496,492,,congestion_avoidance,
153,333199.959676,700,57,192.168.88.253,60496,544,,congestion_avoidance,
154,333199.962285,767,60,192.168.88.253,60496,322,,loss_recovery,
155,333199.963011,791,30,192.168.88.253,60496,250,,congestion_avoidance,
156,333199.963264,800,30,192.168.88.253,60496,363,,congestion_avoidance,
157,333199.966948,900,39,192.168.88.253,60496,420,,congestion_avoidance,
158,333199.970169,1000,45,192.168.88.253,60496,454,,congestion_avoidance,
159,333199.973807,1100,51,192.168.88.253,60496,499,,congestion_avoidance,
160,333199.977151,1200,56,192.168.88.253,60496,435,,congestion_avoidance,
161,333199.980352,1300,61,192.168.88.253,60496,522,,congestion_avoidance,
162,333199.983782,1392,65,192.168.88.253,60496,584,,loss_recovery,
163,333199.983988,1400,32,192.168.88.253,60496,646,,loss_recovery,
164,333199.984340,1411,32,192.168.88.253,60496,290,,congestion_avoidance,
165,333199.987388,1500,39,192.168.88.253,60496,319,,congestion_avoidance,
166,333199.991071,1600,46,192.168.88.253,60496,493,,congestion_avoidance,
167,333199.994563,1700,51,192.168.88.253,60496,665,,congestion_avoidance,
168,333199.997679,1800,56,192.168.88.253,60496,573,,congestion_avoidance,
169,333199.998983,1839,58,192.168.88.253,60496,449,,loss_recovery,
170,333199.999450,1854,29,192.168.88.253,60496,252,,congestion_avoidance,
171,333200.001214,1900,33,192.168.88.253,60496,274,,congestion_avoidance,
172,333200.004147,2000,40,192.168.88.253,60496,444,,congestion_avoidance,
173,333200.007473,2100,46,192.168.88.253,60496,476,,congestion_avoidance,
174,333200.010698,2200,51,192.168.88.253,60496,578,,congestion_avoidance,
175,333200.013929,2300,56,192.168.88.253,60496,592,,congestion_avoidance,
176,333200.069062,4000,59,192.168.88.253,60496,546,,congestion_avoidance,
177,333200.069556,4018,60,192.168.88.253,60496,530,,loss_recovery,
178,333200.070075,4032,30,192.168.88.253,60496,317,,congestion_avoidance,
179,333200.072131,4100,35,192.168.88.253,60496,338,,congestion_avoidance,
180,333200.075355,4200,42,192.168.88.253,60496,389,,congestion_avoidance,
181,333200.078767,4300,48,192.168.88.253,60496,555,,congestion_avoidance,
182,333200.081978,4400,53,192.168.88.253,60496,423,,congestion_avoidance,
183,333200.085197,4500,58,192.168.88.253,60496,496,,congestion_avoidance,
184,333200.086501,4539,60,192.168.88.253,60496,503,,loss_recovery,
185,333200.087018,4551,30,192.168.88.253,60496,258,,congestion_avoidance,
186,333200.088684,4600,34,192.168.88.253,60496,336,,congestion_avoidance,
187,333200.091779,4700,41,192.168.88.253,60496,431,,congestion_avoidance,
188,333200.094991,4800,47,192.168.88.253,60496,440,,congestion_avoidance,
189,333200.098065,4900,52,192.168.88.253,60496,621,,congestion_avoidance,
190,333200.101244,5000,56,192.168.88.253,60496,705,,congestion_avoidance,
191,333200.104232,5089,61,192.168.88.253,60496,442,,loss_recovery,
192,333200.104552,5100,30,192.168.88.253,60496,565,,loss_recovery,
193,333200.104767,5106,30,192.168.88.253,60496,311,,congestion_avoidance,
194,333200.108082,5200,37,192.168.88.253,60496,377,,congestion_avoidance,
195,333200.111470,5300,44,192.168.88.253,60496,430,,congestion_avoidance,
196,333200.114927,5400,50,192.168.88.253,60496,393,,congestion_avoidance,
197,333200.118327,5500,55,192.168.88.253,60496,450,,congestion_avoidance,
198,333200.121610,5600,60,192.168.88.253,60496,568,,congestion_avoidance,
199,333200.124783,5700,64,192.168.88.253,60496,602,,congestion_avoidance,
200,333200.126535,5757,66,192.168.88.253,60496,779,,loss_recovery,
201,333200.127101,5775,33,192.168.88.253,60496,286,,congestion_avoidance,
202,333200.128001,5800,35,192.168.88.253,60496,326,,congestion_avoidance,
203,333200.131267,5900,42,192.168.88.253,60496,453,,congestion_avoidance,
204,333200.134560,6000,48,192.168.88.253,60496,438,,congestion_avoidance,
205,333200.137753,6100,53,192.168.88.253,60496,495,,congestion_avoidance,
206,333200.141073,6200,58,192.168.88.253,60496,644,,congestion_avoidance,
207,333200.144395,6300,62,192.168.88.253,60496,699,,congestion_avoidance,
208,333200.147394,6400,66,192.168.88.253,60496,772,,congestion_avoidance,
209,333200.151431,6500,66,192.168.88.253,60496,660,,congestion_avoidance,
210,333200.152454,6530,43,192.168.88.253,60496,378,,fast_retransmit,
211,333200.153333,6559,33,192.168.88.253,60496,417,,congestion_avoidance,
212,333200.154682,6600,36,192.168.88.253,60496,303,,congestion_avoidance,
213,333200.158063,6700,43,192.168.88.253,60496,384,,congestion_avoidance,
214,333200.161217,6800,49,192.168.88.253,60496,555,,congestion_avoidance,
215,333200.164525,6900,54,192.168.88.253,60496,619,,congestion_avoidance,
216,333200.167593,7000,58,192.168.88.253,60496,603,,congestion_avoidance,
217,333200.170787,7100,63,192.168.88.253,60496,671,,congestion_avoidance,
218,333200.173782,7200,66,192.168.88.253,60496,768,,congestion_avoidance,
219,333200.177001,7300,66,192.168.88.253,60496,818,,congestion_avoidance,
220,333200.180078,7400,66,192.168.88.253,60496,726,,congestion_avoidance,
221,333200.183133,7500,66,192.168.88.253,60496,582,,congestion_avoidance,
222,333200.186394,7600,66,192.168.88.253,60496,691,,congestion_avoidance,
223,333200.189680,7700,66,192.168.88.253,60496,520,,congestion_avoidance,
224,333200.192792,7800,66,192.168.88.253,60496,754,,congestion_avoidance,
225,333200.195914,7900,66,192.168.88.253,60496,699,,congestion_avoidance,
226,333200.199054,8000,66,192.168.88.253,60496,651,,congestion_avoidance,
227,333200.202320,8100,66,192.168.88.253,60496,728,,congestion_avoidance,
228,333200.205471,8200,66,192.168.88.253,60496,711,,congestion_avoidance,
229,333200.208690,8300,66,192.168.88.253,60496,763,,congestion_avoidance,
230,333200.211916,8400,66,192.168.88.253,60496,558,,congestion_avoidance,
231,333200.215223,8500,66,192.168.88.253,60496,716,,congestion_avoidance,
232,333200.218455,8600,66,192.168.88.253,60496,746,,congestion_avoidance,
233,333200.221760,8700,66,192.168.88.253,60496,603,,congestion_avoidance,
234,333200.224989,8800,66,192.168.88.253,60496,639,,congestion_avoidance,
235,333200.228138,8900,66,192.168.88.253,60496,609,,congestion_avoidance,
236,333200.231397,9000,66,192.168.88.253,60496,705,,congestion_avoidance,
237,333200.234660,9100,66,192.168.88.253,60496,803,,congestion_avoidance,
238,333200.237762,9200,66,192.168.88.253,60496,737,,congestion_avoidance,
239,333200.241067,9300,66,192.168.88.253,60496,580,,congestion_avoidance,
240,333200.244093,9400,66,192.168.88.253,60496,711,,congestion_avoidance,
241,333200.247312,9500,66,192.168.88.253,60496,738,,congestion_avoidance,
242,333200.250486,9600,66,192.168.88.253,60496,755,,congestion_avoidance,
243,333200.253624,9700,66,192.168.88.253,60496,713,,congestion_avoidance,
