line_number,timestamp,seq,cwnd,ip,port,rtt,ssthresh,phase,ca_state
64,333420.200769,1647,66,192.168.88.253,41720,971,,loss_recovery,
65,333420.201168,1667,33,192.168.88.253,41720,264,,congestion_avoidance,
66,333420.202224,1700,35,192.168.88.253,41720,401,,congestion_avoidance,
67,333420.205171,1800,41,192.168.88.253,41720,398,,congestion_avoidance,
68,333420.208289,1900,47,192.168.88.253,41720,386,,congestion_avoidance,
69,333420.211390,2000,52,192.168.88.253,41720,563,,congestion_avoidance,
70,333420.214245,2100,56,192.168.88.253,41720,622,,congestion_avoidance,
71,333420.217398,2200,61,192.168.88.253,41720,619,,congestion_avoidance,
72,333420.220495,2300,65,192.168.88.253,41720,552,,congestion_avoidance,
73,333420.223349,2400,66,192.168.88.253,41720,786,,congestion_avoidance,
74,333420.226371,2500,66,192.168.88.253,41720,650,,congestion_avoidance,
75,333420.229298,2600,66,192.168.88.253,41720,653,,congestion_avoidance,
76,333420.232400,2700,66,192.168.88.253,41720,578,,congestion_avoidance,
77,333420.235425,2800,66,192.168.88.253,41720,681,,congestion_avoidance,
78,333420.238783,2900,66,192.168.88.253,41720,730,,congestion_avoidance,
79,333420.242134,3000,66,192.168.88.253,41720,846,,congestion_avoidance,
80,333420.245861,3100,66,192.168.88.253,41720,720,,congestion_avoidance,
81,333420.249262,3200,66,192.168.88.253,41720,620,,congestion_avoidance,
82,333420.253166,3300,66,192.168.88.253,41720,808,,congestion_avoidance,
83,333420.256745,3400,66,192.168.88.253,41720,680,,congestion_avoidance,
84,333420.260193,3500,66,192.168.88.253,41720,715,,congestion_avoidance,
85,333420.263482,3600,66,192.168.88.253,41720,798,,congestion_avoidance,
86,333420.266758,3700,66,192.168.88.253,41720,643,,congestion_avoidance,
87,333420.270098,3800,66,192.168.88.253,41720,573,,congestion_avoidance,
88,333420.273476,3900,66,192.168.88.253,41720,746,,congestion_avoidance,
89,333420.278190,4000,66,192.168.88.253,41720,330,,congestion_avoidance,
90,333420.281265,4100,66,192.168.88.253,41720,633,,congestion_avoidance,
91,333420.284278,4200,66,192.168.88.253,41720,767,,congestion_avoidance,
92,333420.287614,4300,66,192.168.88.253,41720,662,,congestion_avoidance,
93,333420.290775,4400,66,192.168.88.253,41720,624,,congestion_avoidance,
94,333420.293826,4500,66,192.168.88.253,41720,781,,congestion_avoidance,
95,333420.297051,4600,66,192.168.88.253,41720,580,,congestion_avoidance,
96,333420.300289,4700,66,192.168.88.253,41720,627,,congestion_avoidance,
97,333420.303699,4800,66,192.168.88.253,41720,627,,congestion_avoidance,
98,333420.306723,4900,66,192.168.88.253,41720,700,,congestion_avoidance,
99,333420.309803,5000,66,192.168.88.253,41720,615,,congestion_avoidance,
100,333420.312787,5100,66,192.168.88.253,41720,711,,congestion_avoidance,
101,333420.315992,5200,66,192.168.88.253,41720,738,,congestion_avoidance,
102,333420.319181,5300,66,192.168.88.253,41720,759,,congestion_avoidance,
103,333420.322749,5400,66,192.168.88.253,41720,621,,congestion_avoidance,
104,333420.326629,5500,66,192.168.88.253,41720,778,,congestion_avoidance,
105,333420.330094,5600,66,192.168.88.253,41720,542,,congestion_avoidance,
106,333420.333303,5700,66,192.168.88.253,41720,563,,congestion_avoidance,
107,333420.336789,5800,66,192.168.88.253,41720,614,,congestion_avoidance,
108,333420.340445,5900,66,192.168.88.253,41720,569,,congestion_avoidance,
109,333420.344041,6000,66,192.168.88.253,41720,709,,congestion_avoidance,
110,333420.347161,6100,66,192.168.88.253,41720,669,,congestion_avoidance,
111,333420.350336,6200,66,192.168.88.253,41720,693,,congestion_avoidance,
112,333420.353465,6300,66,192.168.88.253,41720,646,,congestion_avoidance,
113,333420.356685,6400,66,192.168.88.253,41720,680,,congestion_avoidance,
114,333420.359784,6500,66,192.168.88.253,41720,604,,congestion_avoidance,
115,333420.362803,6600,66,192.168.88.253,41720,707,,congestion_avoidance,
116,333420.365886,6700,66,192.168.88.253,41720,643,,congestion_avoidance,
117,333420.369104,6800,66,192.168.88.253,41720,666,,congestion_avoidance,
118,333420.372237,6900,66,192.168.88.253,41720,588,,congestion_avoidance,
119,333420.376025,7000,66,192.168.88.253,41720,720,,congestion_avoidance,
120,333420.379034,7100,66,192.168.88.253,41720,804,,congestion_avoidance,
121,333420.382282,7200,66,192.168.88.253,41720,586,,congestion_avoidance,
122,333420.385243,7300,66,192.168.88.253,41720,658,,congestion_avoidance,
123,333420.388536,7400,66,192.168.88.253,41720,768,,congestion_avoidance,
124,333420.391730,7500,66,192.168.88.253,41720,754,,congestion_avoidance,
125,333420.394929,7600,66,192.168.88.253,41720,811,,congestion_avoidance,
126,333420.398219,7700,66,192.168.88.253,41720,656,,congestion_avoidance,
127,333420.401482,7800,66,192.168.88.253,41720,736,,congestion_avoidance,
128,333420.404426,7900,66,192.168.88.253,41720,772,,congestion_avoidance,
129,333420.407466,8000,66,192.168.88.253,41720,643,,congestion_avoidance,
130,333420.410616,8100,66,192.168.88.253,41720,639,,congestion_avoidance,
131,333420.414418,8200,66,192.168.88.253,41720,716,,congestion_avoidance,
132,333420.417686,8300,66,192.168.88.253,41720,804,,congestion_avoidance,
133,333420.420572,8400,66,192.168.88.253,41720,794,,congestion_avoidance,
134,333420.423641,8500,66,192.168.88.253,41720,686,,congestion_avoidance,
135,333420.426788,8600,66,192.168.88.253,41720,636,,congestion_avoidance,
136,333420.429676,8700,66,192.168.88.253,41720,577,,congestion_avoidance,
137,333420.432665,8800,66,192.168.88.253,41720,719,,congestion_avoidance,
138,333420.435650,8900,66,192.168.88.253,41720,812,,congestion_avoidance,
139,333420.438873,9000,66,192.168.88.253,41720,587,,congestion_avoidance,
140,333420.442077,9100,66,192.168.88.253,41720,614,,congestion_avoidance,
141,333420.445234,9200,66,192.168.88.253,41720,577,,congestion_avoidance,
142,333420.448278,9300,66,192.168.88.253,41720,708,,congestion_avoidance,
143,333420.451572,9400,66,192.168.88.253,41720,555,,congestion_avoidance,
144,333420.454394,9500,66,192.168.88.253,41720,750,,congestion_avoidance,
