[100336.595916] TCP: my_cca: seq=242098 cwnd=38 rtt=231 phase=slow_start Destination: 192.168.88.253:43210
[100842.034710] TCP: my_cca: seq=1 cwnd=10 rtt=521 phase=slow_start Destination: 192.168.88.253:55568
[100842.036646] TCP: my_cca: seq=69 cwnd=40 rtt=367 phase=loss_recovery Destination: 192.168.88.253:55568
[100842.037017] TCP: my_cca: seq=87 cwnd=20 rtt=198 phase=congestion_avoidance Destination: 192.168.88.253:55568
[100842.037194] TCP: my_cca: seq=100 cwnd=20 rtt=141 phase=congestion_avoidance Destination: 192.168.88.253:55568
[100842.039514] TCP: my_cca: seq=200 cwnd=25 rtt=745 phase=congestion_avoidance Destination: 192.168.88.253:55568
[100842.040956] TCP: my_cca: seq=300 cwnd=27 rtt=262 phase=congestion_avoidance Destination: 192.168.88.253:55568
[100842.043071] TCP: my_cca: seq=400 cwnd=31 rtt=645 phase=congestion_avoidance Destination: 192.168.88.253:55568
[100842.044767] TCP: my_cca: seq=500 cwnd=35 rtt=470 phase=congestion_avoidance Destination: 192.168.88.253:55568
[100842.047750] TCP: my_cca: seq=600 cwnd=40 rtt=462 phase=congestion_avoidance Destination: 192.168.88.253:55568
[100842.051081] TCP: my_cca: seq=700 cwnd=40 rtt=501 phase=congestion_avoidance Destination: 192.168.88.253:55568
[100842.057992] TCP: my_cca: seq=900 cwnd=40 rtt=476 phase=congestion_avoidance Destination: 192.168.88.253:55568
[100842.061471] TCP: my_cca: seq=1000 cwnd=40 rtt=461 phase=congestion_avoidance Destination: 192.168.88.253:55568
[100842.065028] TCP: my_cca: seq=1100 cwnd=40 rtt=550 phase=congestion_avoidance Destination: 192.168.88.253:55568
[100842.068497] TCP: my_cca: seq=1200 cwnd=40 rtt=540 phase=congestion_avoidance Destination: 192.168.88.253:55568
[100842.072386] TCP: my_cca: seq=1300 cwnd=40 rtt=517 phase=congestion_avoidance Destination: 192.168.88.253:55568
[100842.076048] TCP: my_cca: seq=1400 cwnd=40 rtt=457 phase=congestion_avoidance Destination: 192.168.88.253:55568
[100842.079878] TCP: my_cca: seq=1500 cwnd=40 rtt=608 phase=congestion_avoidance Destination: 192.168.88.253:55568
[100842.083734] TCP: my_cca: seq=1600 cwnd=40 rtt=525 phase=congestion_avoidance Destination: 192.168.88.253:55568
[100842.087849] TCP: my_cca: seq=1700 cwnd=40 rtt=458 phase=congestion_avoidance Destination: 192.168.88.253:55568
[100842.091562] TCP: my_cca: seq=1800 cwnd=40 rtt=464 phase=congestion_avoidance Destination: 192.168.88.253:55568
[100842.095185] TCP: my_cca: seq=1900 cwnd=40 rtt=589 phase=congestion_avoidance Destination: 192.168.88.253:55568
[100842.099037] TCP: my_cca: seq=2000 cwnd=40 rtt=554 phase=congestion_avoidance Destination: 192.168.88.253:55568
[100842.103141] TCP: my_cca: seq=2100 cwnd=40 rtt=453 phase=congestion_avoidance Destination: 192.168.88.253:55568
[100842.106698] TCP: my_cca: seq=2200 cwnd=40 rtt=569 phase=congestion_avoidance Destination: 192.168.88.253:55568
[100842.110174] TCP: my_cca: seq=2300 cwnd=40 rtt=575 phase=congestion_avoidance Destination: 192.168.88.253:55568
[100842.113766] TCP: my_cca: seq=2400 cwnd=40 rtt=471 phase=congestion_avoidance Destination: 192.168.88.253:55568
