line_number,timestamp,seq,cwnd,ip,port,rtt,ssthresh,phase,ca_state
282,521396.199977,1,10,192.168.88.253,35612,144,,slow_start,
283,521396.200866,33,36,192.168.88.253,35612,349,,loss_recovery,
284,521396.201188,56,18,192.168.88.253,35612,182,,congestion_avoidance,
285,521396.201791,100,20,192.168.88.253,35612,247,,congestion_avoidance,
286,521396.203107,200,25,192.168.88.253,35612,242,,congestion_avoidance,
287,521396.203961,238,27,192.168.88.253,35612,573,,loss_recovery,
288,521396.204198,253,13,192.168.88.253,35612,132,,congestion_avoidance,
289,521396.204823,300,16,192.168.88.253,35612,148,,congestion_avoidance,
290,521396.206096,400,22,192.168.88.253,35612,191,,congestion_avoidance,
291,521396.207594,500,27,192.168.88.253,35612,282,,congestion_avoidance,
292,521396.210909,600,35,192.168.88.253,35612,404,,congestion_avoidance,
293,521396.213523,682,36,192.168.88.253,35612,363,,loss_recovery,
294,521396.213964,696,18,192.168.88.253,35612,175,,congestion_avoidance,
295,521396.214056,700,18,192.168.88.253,35612,162,,congestion_avoidance,
296,521396.217075,800,29,192.168.88.253,35612,332,,congestion_avoidance,
297,521396.220129,900,36,192.168.88.253,35612,334,,congestion_avoidance,
298,521396.220557,913,36,192.168.88.253,35612,423,,loss_recovery,
299,521396.220856,923,18,192.168.88.253,35612,159,,congestion_avoidance,
300,521396.223183,1000,26,192.168.88.253,35612,313,,congestion_avoidance,
301,521396.226486,1100,35,192.168.88.253,35612,333,,congestion_avoidance,
302,521396.229407,1198,36,192.168.88.253,35612,409,,loss_recovery,
303,521396.229484,1200,29,192.168.88.253,35612,340,,loss_recovery,
304,521396.229835,1211,18,192.168.88.253,35612,346,,congestion_avoidance,
305,521396.232434,1300,27,192.168.88.253,35612,293,,congestion_avoidance,
306,521396.235457,1400,35,192.168.88.253,35612,410,,congestion_avoidance,
307,521396.235732,1410,36,192.168.88.253,35612,385,,loss_recovery,
308,521396.236156,1424,18,192.168.88.253,35612,229,,congestion_avoidance,
309,521396.238588,1500,27,192.168.88.253,35612,308,,congestion_avoidance,
310,521396.241744,1600,35,192.168.88.253,35612,417,,congestion_avoidance,
311,521396.243835,1666,36,192.168.88.253,35612,413,,loss_recovery,
312,521396.244138,1675,18,192.168.88.253,35612,164,,congestion_avoidance,
313,521396.244869,1700,21,192.168.88.253,35612,171,,congestion_avoidance,
314,521396.247947,1800,31,192.168.88.253,35612,363,,congestion_avoidance,
315,521396.251030,1900,36,192.168.88.253,35612,341,,congestion_avoidance,
316,521396.254029,2000,36,192.168.88.253,35612,342,,congestion_avoidance,
317,521396.254946,2030,36,192.168.88.253,35612,386,,loss_recovery,
318,521396.255267,2041,18,192.168.88.253,35612,168,,congestion_avoidance,
319,521396.257085,2100,25,192.168.88.253,35612,250,,congestion_avoidance,
320,521396.260191,2200,33,192.168.88.253,35612,315,,congestion_avoidance,
321,521396.261661,2251,36,192.168.88.253,35612,415,,loss_recovery,
322,521396.262108,2266,18,192.168.88.253,35612,164,,congestion_avoidance,
323,521396.263098,2300,22,192.168.88.253,35612,236,,congestion_avoidance,
324,521396.266178,2400,31,192.168.88.253,35612,334,,congestion_avoidance,
325,521396.268548,2479,36,192.168.88.253,35612,404,,loss_recovery,
326,521396.268958,2492,18,192.168.88.253,35612,259,,congestion_avoidance,
327,521396.269212,2500,19,192.168.88.253,35612,199,,congestion_avoidance,
328,521396.272348,2600,30,192.168.88.253,35612,289,,congestion_avoidance,
329,521396.275496,2700,36,192.168.88.253,35612,315,,congestion_avoidance,
330,521396.275573,2703,36,192.168.88.253,35612,391,,loss_recovery,
331,521396.275904,2715,18,192.168.88.253,35612,198,,congestion_avoidance,
332,521396.278339,2800,27,192.168.88.253,35612,237,,congestion_avoidance,
333,521396.281331,2900,35,192.168.88.253,35612,298,,congestion_avoidance,
334,521396.282440,2936,36,192.168.88.253,35612,406,,loss_recovery,
335,521396.282776,2946,18,192.168.88.253,35612,202,,congestion_avoidance,
336,521396.284427,3000,24,192.168.88.253,35612,165,,congestion_avoidance,
337,521396.287400,3100,33,192.168.88.253,35612,282,,congestion_avoidance,
338,521396.289388,3164,36,192.168.88.253,35612,420,,loss_recovery,
339,521396.289662,3174,18,192.168.88.253,35612,177,,congestion_avoidance,
