line_number,timestamp,seq,cwnd,bytes_acked,bytes_sent,ip,port,rtt,ssthresh,phase,ca_state
1,473875.400436,4800,9,19230888,20182224,192.168.88.253,47578,155,,congestion_avoidance,
2,473875.403396,4834,18,19414784,20384944,192.168.88.253,47578,354,,loss_recovery,
3,473875.403715,4837,9,19436504,20397976,192.168.88.253,47578,157,,congestion_avoidance,
4,473875.780959,10991,18,41992000,43946800,192.168.88.253,47578,348,,loss_recovery,
5,473875.781327,10995,9,42010824,43959832,192.168.88.253,47578,125,,congestion_avoidance,
6,473875.781616,11000,9,42025304,43977208,192.168.88.253,47578,129,,congestion_avoidance,
7,473875.784045,11035,16,42168656,44132144,192.168.88.253,47578,305,,loss_recovery,
8,473875.784349,11038,8,42188928,44146624,192.168.88.253,47578,146,,congestion_avoidance,
9,473875.787886,11093,18,42404680,44381200,192.168.88.253,47578,338,,loss_recovery,
10,473875.788269,11098,9,42427848,44392784,192.168.88.253,47578,146,,congestion_avoidance,
11,473875.788444,11100,9,42437984,44402920,192.168.88.253,47578,152,,congestion_avoidance,
12,473875.790821,11134,16,42574096,44553512,192.168.88.253,47578,272,,loss_recovery,
13,473875.791112,11137,8,42594368,44565096,192.168.88.253,47578,145,,congestion_avoidance,
14,473875.795731,11199,18,42866592,44860488,192.168.88.253,47578,366,,loss_recovery,
15,473875.795823,11200,9,42876728,44860488,192.168.88.253,47578,459,,loss_recovery,
16,473875.795973,11202,9,42882520,44872072,192.168.88.253,47578,145,,congestion_avoidance,
17,473875.799118,11241,17,43070760,45073344,192.168.88.253,47578,313,,loss_recovery,
18,473875.799340,11244,8,43088136,45084928,192.168.88.253,47578,152,,congestion_avoidance,
19,473875.802099,11282,17,43248864,45264480,192.168.88.253,47578,295,,loss_recovery,
20,473875.802394,11285,8,43269136,45276064,192.168.88.253,47578,150,,congestion_avoidance,
21,473875.803305,11300,11,43325608,45339776,192.168.88.253,47578,185,,congestion_avoidance,
22,473875.807163,11346,18,43551496,45580144,192.168.88.253,47578,350,,loss_recovery,
23,473875.807392,11349,9,43567424,45593176,192.168.88.253,47578,139,,congestion_avoidance,
24,473875.810438,11400,17,43749872,45787208,192.168.88.253,47578,359,,congestion_avoidance,
25,473875.810639,11402,17,43758560,45798792,192.168.88.253,47578,263,,loss_recovery,
26,473875.810943,11405,8,43778832,45810376,192.168.88.253,47578,141,,congestion_avoidance,
27,473875.814700,11455,18,44001824,46055088,192.168.88.253,47578,351,,loss_recovery,
28,473875.814918,11458,9,44017752,46068120,192.168.88.253,47578,123,,congestion_avoidance,
29,473875.817721,11500,17,44184272,46247672,192.168.88.253,47578,330,,congestion_avoidance,
30,473875.819034,11513,18,44262464,46340344,192.168.88.253,47578,361,,loss_recovery,
31,473875.819268,11517,9,44276944,46340344,192.168.88.253,47578,352,,congestion_avoidance,
32,473875.821745,11549,16,44423192,46501072,192.168.88.253,47578,291,,loss_recovery,
33,473875.822050,11552,8,44443464,46512656,192.168.88.253,47578,154,,congestion_avoidance,
34,473875.825670,11600,18,44662112,46748680,192.168.88.253,47578,430,,congestion_avoidance,
35,473875.828480,11628,18,44822840,46928232,192.168.88.253,47578,351,,loss_recovery,
36,473875.828769,11631,9,44846008,46928232,192.168.88.253,47578,306,,congestion_avoidance,
37,473875.831304,11665,16,44993704,47096200,192.168.88.253,47578,311,,loss_recovery,
38,473875.831538,11669,8,45009632,47107784,192.168.88.253,47578,132,,congestion_avoidance,
39,473875.833538,11700,14,45132712,47236656,192.168.88.253,47578,315,,congestion_avoidance,
40,473875.834392,11709,17,45179048,47293128,192.168.88.253,47578,311,,loss_recovery,
41,473875.834621,11713,8,45197872,47304712,192.168.88.253,47578,143,,congestion_avoidance,
42,473875.840334,11792,18,45541048,47671056,192.168.88.253,47578,351,,loss_recovery,
43,473875.840673,11796,9,45556976,47681192,192.168.88.253,47578,173,,congestion_avoidance,
44,473875.840926,11800,9,45571456,47695672,192.168.88.253,47578,174,,congestion_avoidance,
45,473875.843616,11842,16,45730736,47869432,192.168.88.253,47578,314,,loss_recovery,
46,473875.843913,11845,8,45749560,47881016,192.168.88.253,47578,146,,congestion_avoidance,
47,473875.846365,11878,16,45894360,48044640,192.168.88.253,47578,296,,loss_recovery,
48,473875.846663,11881,8,45914632,48056224,192.168.88.253,47578,157,,congestion_avoidance,
49,473875.847952,11900,13,45994272,48144552,192.168.88.253,47578,337,,congestion_avoidance,
50,473875.849872,11925,18,46104320,48267632,192.168.88.253,47578,271,,loss_recovery,
51,473875.850053,11928,9,46117352,48277768,192.168.88.253,47578,170,,congestion_avoidance,
52,473875.854354,11990,18,46372200,48549992,192.168.88.253,47578,331,,loss_recovery,
53,473875.854708,11995,9,46396816,48567368,192.168.88.253,47578,112,,congestion_avoidance,
54,473875.854967,12000,10,46412744,48580400,192.168.88.253,47578,146,,congestion_avoidance,
55,473875.858574,12050,18,46629944,48814976,192.168.88.253,47578,396,,loss_recovery,
56,473875.858911,12055,9,46647320,48826560,192.168.88.253,47578,134,,congestion_avoidance,
57,473875.861653,12095,17,46808048,49000320,192.168.88.253,47578,268,,loss_recovery,
58,473875.861951,12098,8,46828320,49011904,192.168.88.253,47578,144,,congestion_avoidance,
59,473875.862130,12100,9,46834112,49023488,192.168.88.253,47578,173,,congestion_avoidance,
60,473875.864643,12136,16,46986152,49190008,192.168.88.253,47578,310,,loss_recovery,
61,473875.864930,12139,8,47006424,49201592,192.168.88.253,47578,145,,congestion_avoidance,
62,473875.867763,12176,16,47172944,49388384,192.168.88.253,47578,302,,loss_recovery,
63,473875.868005,12179,8,47188872,49399968,192.168.88.253,47578,92,,congestion_avoidance,
64,473875.869402,12200,13,47277200,49498432,192.168.88.253,47578,276,,congestion_avoidance,
65,473875.870851,12218,17,47358288,49585312,192.168.88.253,47578,310,,loss_recovery,
66,473875.871151,12221,8,47378560,49596896,192.168.88.253,47578,154,,congestion_avoidance,
67,473875.875033,12272,18,47607344,49848848,192.168.88.253,47578,319,,loss_recovery,
68,473875.875351,12275,9,47629064,49861880,192.168.88.253,47578,154,,congestion_avoidance,
69,473875.876939,12300,13,47727528,49974824,192.168.88.253,47578,284,,congestion_avoidance,
70,473875.878144,12318,16,47794136,50045776,192.168.88.253,47578,313,,loss_recovery,
71,473875.878370,12322,8,47812960,50057360,192.168.88.253,47578,140,,congestion_avoidance,
72,473875.882337,12383,18,48044640,50309312,192.168.88.253,47578,359,,loss_recovery,
73,473875.882563,12386,9,48060568,50322344,192.168.88.253,47578,144,,congestion_avoidance,
