line_number,timestamp,seq,cwnd,bytes_acked,bytes_sent,ip,port,rtt,ssthresh,phase,ca_state
1,648386.292940,1,10,7240,14480,192.168.88.253,40718,499,,slow_start,
2,648386.299042,100,32,412680,454672,192.168.88.253,40718,638,,slow_start,
3,648386.312055,200,32,1177224,1213424,192.168.88.253,40718,615,,slow_start,
4,648386.323775,300,32,1883848,1914256,192.168.88.253,40718,710,,slow_start,
5,648386.335995,400,32,2604952,2645496,192.168.88.253,40718,606,,slow_start,
6,648386.347517,500,32,3297096,3330400,192.168.88.253,40718,612,,slow_start,
7,648386.354674,600,32,3732944,3773488,192.168.88.253,40718,757,,slow_start,
8,648386.362689,700,32,4210784,4254224,192.168.88.253,40718,669,,slow_start,
9,648386.369606,800,32,4627808,4653872,192.168.88.253,40718,778,,slow_start,
10,648386.375690,900,32,4984016,5027456,192.168.88.253,40718,638,,slow_start,
11,648386.383039,1000,32,5428552,5463304,192.168.88.253,40718,718,,slow_start,
12,648386.390767,1100,32,5893360,5933904,192.168.88.253,40718,663,,slow_start,
13,648386.396025,1200,32,6210472,6245224,192.168.88.253,40718,721,,slow_start,
14,648386.401154,1300,32,6514552,6553648,192.168.88.253,40718,640,,slow_start,
15,648386.407236,1400,32,6873656,6911304,192.168.88.253,40718,612,,slow_start,
16,648386.412639,1500,32,7203800,7240000,192.168.88.253,40718,642,,slow_start,
17,648386.419244,1600,32,7588968,7620824,192.168.88.253,40718,656,,slow_start,
18,648386.426043,1700,32,8001648,8033504,192.168.88.253,40718,638,,slow_start,
19,648386.431352,1800,32,8317312,8360752,192.168.88.253,40718,602,,slow_start,
20,648386.436985,1900,32,8653248,8689448,192.168.88.253,40718,752,,slow_start,
21,648386.444638,2000,32,9103576,9139776,192.168.88.253,40718,544,,slow_start,
22,648386.450713,2100,32,9475712,9510464,192.168.88.253,40718,683,,slow_start,
23,648386.456918,2200,32,9843504,9884048,192.168.88.253,40718,654,,slow_start,
24,648386.462569,2300,32,10183784,10228672,192.168.88.253,40718,717,,slow_start,
25,648386.467883,2400,32,10503792,10539992,192.168.88.253,40718,698,,slow_start,
26,648386.473902,2500,32,10855656,10896200,192.168.88.253,40718,597,,slow_start,
27,648386.479194,2600,32,11178560,11207520,192.168.88.253,40718,698,,slow_start,
28,648386.485058,2700,32,11523184,11565176,192.168.88.253,40718,654,,slow_start,
29,648386.490731,2800,32,11867808,11909800,192.168.88.253,40718,631,,slow_start,
30,648386.496817,2900,32,12228360,12268904,192.168.88.253,40718,587,,slow_start,
31,648386.502547,3000,32,12571536,12610632,192.168.88.253,40718,706,,slow_start,
32,648386.508817,3100,32,12946568,12987112,192.168.88.253,40718,732,,slow_start,
33,648386.515029,3200,32,13318704,13357800,192.168.88.253,40718,702,,slow_start,
34,648386.520983,3300,32,13676360,13718352,192.168.88.253,40718,637,,slow_start,
35,648386.526530,3400,32,14005056,14048496,192.168.88.253,40718,693,,slow_start,
36,648386.533050,3500,32,14391672,14429320,192.168.88.253,40718,706,,slow_start,
37,648386.538638,3600,32,14731952,14775392,192.168.88.253,40718,624,,slow_start,
38,648386.543921,3700,32,15050512,15085264,192.168.88.253,40718,670,,slow_start,
39,648386.549082,3800,32,15353144,15396584,192.168.88.253,40718,663,,slow_start,
40,648386.554118,3900,32,15657224,15691976,192.168.88.253,40718,621,,slow_start,
41,648386.559358,4000,32,15969992,16004744,192.168.88.253,40718,624,,slow_start,
42,648386.564686,4100,32,16287104,16330544,192.168.88.253,40718,600,,slow_start,
43,648386.571604,4200,32,16701232,16733088,192.168.88.253,40718,758,,slow_start,
44,648386.580731,4300,32,17245680,17280432,192.168.88.253,40718,710,,slow_start,
45,648386.589246,4400,32,17753928,17791576,192.168.88.253,40718,537,,slow_start,
46,648386.598108,4500,32,18289688,18328784,192.168.88.253,40718,614,,slow_start,
47,648386.606756,4600,32,18803728,18837032,192.168.88.253,40718,725,,slow_start,
48,648386.615724,4700,32,19327904,19367000,192.168.88.253,40718,619,,slow_start,
49,648386.623691,4800,32,19815880,19846288,192.168.88.253,40718,774,,slow_start,
50,648386.631135,4900,32,20256072,20299512,192.168.88.253,40718,550,,slow_start,
51,648386.639683,5000,32,20774456,20803416,192.168.88.253,40718,489,,slow_start,
52,648386.648411,5100,32,21295736,21327592,192.168.88.253,40718,706,,slow_start,
53,648386.656730,5200,32,21792400,21825704,192.168.88.253,40718,757,,slow_start,
54,648386.664331,5300,32,22245624,22274584,192.168.88.253,40718,766,,slow_start,
55,648386.675993,5400,32,22936320,22979760,192.168.88.253,40718,697,,slow_start,
56,648386.686750,5500,32,23582128,23599504,192.168.88.253,40718,647,,slow_start,
57,648386.697862,5600,32,24249656,24284408,192.168.88.253,40718,599,,slow_start,
58,648386.709123,5700,32,24912840,24936008,192.168.88.253,40718,599,,slow_start,
59,648386.723472,5800,32,25781640,25807704,192.168.88.253,40718,543,,slow_start,
60,648386.735495,5900,32,26496952,26525912,192.168.88.253,40718,593,,slow_start,
61,648386.745855,6000,32,27118144,27148552,192.168.88.253,40718,664,,slow_start,
62,648386.757930,6100,32,27837800,27878344,192.168.88.253,40718,675,,slow_start,
63,648386.772773,6200,32,28712392,28734112,192.168.88.253,40718,663,,slow_start,
64,648386.785701,6300,32,29497208,29530512,192.168.88.253,40718,669,,slow_start,
65,648386.798443,6400,32,30261752,30293608,192.168.88.253,40718,628,,slow_start,
66,648386.815251,6500,32,31260872,31302864,192.168.88.253,40718,641,,slow_start,
